type,asin,item_url,img_url,color,price,list_price,title,category
2,B078QFNP1D,https://www.amazon.in/Alexa-bellies-snekers-sneakers-stylish/dp/B078QFNP1D/ref=sr_1_5208?s=shoes&ie=UTF8&qid=1530341908&sr=1-5208,https://images-eu.ssl-images-amazon.com/images/I/416Z3Us%2BA8L.jpg,Red,799,799,'Alexa Unisex Ultrarange Rapidweld Multi Colour Sneakers / Loafers,fw
4,B01N37TB3O,https://www.amazon.in/Shoe-Smith-MenS-Black-Loafer-6/dp/B01N37TB3O/ref=sr_1_3176?s=shoes&ie=UTF8&qid=1530341844&sr=1-3176,https://images-eu.ssl-images-amazon.com/images/I/31UGSfkkDyL.jpg,Black,799,1299,Shoe Smith Woodland Men's Synthetic Leather Loafers Shoe,fw
2,B01BUZYVNA,https://www.amazon.in/United-Colors-Benetton-Red901-Sneakers/dp/B01BUZYVNA/ref=sr_1_10077?s=shoes&ie=UTF8&qid=1530342067&sr=1-10077,https://images-eu.ssl-images-amazon.com/images/I/41d8wPXPaiL.jpg,Red901,2799,2799,United Colors of Benetton Men's Sneakers,fw
1,B01GCU6UFK,https://www.amazon.in/Zobello-Printed-Espadrilles-96000B_White-Print_10/dp/B01GCU6UFK/ref=sr_1_13829?s=shoes&ie=UTF8&qid=1530342193&sr=1-13829,https://images-eu.ssl-images-amazon.com/images/I/41QUxFr5SVL.jpg,White Flower Print,1199,1199,Zobello Men's Casual Printed Espadrilles,fw
6,B077XGDLR4,https://www.amazon.in/Couch-Potato-Mens-Suede-Boots/dp/B077XGDLR4/ref=sr_1_4942?s=shoes&ie=UTF8&qid=1530341899&sr=1-4942,https://images-eu.ssl-images-amazon.com/images/I/31DCTEqVyOL.jpg,Tan,2999,2999,Couch Potato Men's Mid Top Suede Boots,fw
1,B076G6HYC1,https://www.amazon.in/El-Paso-Stylish-Velvet-Embroided/dp/B076G6HYC1/ref=sr_1_6554?s=shoes&ie=UTF8&qid=1530341951&sr=1-6554,https://images-eu.ssl-images-amazon.com/images/I/41YNmkXmmEL.jpg,Blue,1399,3499,El Paso Men's Blue Stylish Velvet Embroided Casual Slip On Shoes,fw
2,B0773K32CP,https://www.amazon.in/Puma-Yellow-Red-Blast-Black-Sneakers-7-10487501/dp/B0773K32CP/ref=sr_1_8936?s=shoes&ie=UTF8&qid=1530342030&sr=1-8936,https://images-eu.ssl-images-amazon.com/images/I/416KGXJPkoL.jpg,Fizzy Yellow-Red Blast-Black,3299,5999,Puma Men's Sneakers,fw
4,B0777LDKLQ,https://www.amazon.in/Shoe-House-Mens-Blue-Loafer/dp/B0777LDKLQ/ref=sr_1_8625?s=shoes&ie=UTF8&qid=1530342019&sr=1-8625,https://images-eu.ssl-images-amazon.com/images/I/41NwKpRx9FL.jpg,Blue,999,1999,Shoe House Men's Blue Loafer Shoe,fw
4,B00J5B8XX6,https://www.amazon.in/Ruosh-Brown-Leather-Loafers-Mocassins/dp/B00J5B8XX6/ref=sr_1_18494?s=shoes&ie=UTF8&qid=1530342354&sr=1-18494,https://images-eu.ssl-images-amazon.com/images/I/41RAc7KTLrL.jpg,Brown,9990,9990,Ruosh Men's Leather Loafers and Mocassins,fw
2,B01DA8LL2E,https://www.amazon.in/ID-Mens-Caf%C3%A9-Leather-Sneakers/dp/B01DA8LL2E/ref=sr_1_14619?s=shoes&ie=UTF8&qid=1530342219&sr=1-14619,https://images-eu.ssl-images-amazon.com/images/I/418FYBVMCTL.jpg,u'Caf\xe9,3699,3699,ID Men's Leather Sneakers,fw
1,B075R3HTGS,https://www.amazon.in/Columbus-Comfort-Casual-Shoes-Black/dp/B075R3HTGS/ref=sr_1_7080?s=shoes&ie=UTF8&qid=1530341969&sr=1-7080,https://images-eu.ssl-images-amazon.com/images/I/41N6B%2BtOSEL.jpg,Black,499,499,'Columbus Comfort Mesh Casual Shoes for Men,fw
1,B071Z7519Q,https://www.amazon.in/Sparx-White-Colour-Canvas-Casual/dp/B071Z7519Q/ref=sr_1_2229?s=shoes&ie=UTF8&qid=1530341815&sr=1-2229,https://images-eu.ssl-images-amazon.com/images/I/51O7JfP%2BS-L.jpg,Sky Blue White,629,699,Sparx Men's Sky Blue White Colour SM278 Series Canvas Casual Shoes,fw
5,B01MUAFY6G,https://www.amazon.in/Auserio-Mens-Brown-Boat-Shoes/dp/B01MUAFY6G/ref=sr_1_10955?s=shoes&ie=UTF8&qid=1530342097&sr=1-10955,https://images-eu.ssl-images-amazon.com/images/I/31RLsuRQ0IL.jpg,Brown,2199,2199,Auserio Men's Boat Shoes,fw
2,B071WMKH97,https://www.amazon.in/Footlodge-Mens-Blue-Sneakers-10/dp/B071WMKH97/ref=sr_1_3408?s=shoes&ie=UTF8&qid=1530341850&sr=1-3408,https://images-eu.ssl-images-amazon.com/images/I/41HaRl2T2-L.jpg,Blue,499,499,Footlodge Men's Sneakers,fw
2,B074V9TVZ4,https://www.amazon.in/Shoe-Mate-Fashionable-Stylish-Sneakers/dp/B074V9TVZ4/ref=sr_1_14203?s=shoes&ie=UTF8&qid=1530342205&sr=1-14203,https://images-eu.ssl-images-amazon.com/images/I/41sbDyBMqfL.jpg,Blue,499,499,Shoe Mate New Latest Fashionable Stylish Sneakers Mesh Fabric Blue Color Shoes For Men's (9),fw
4,B075Q6VDJ8,https://www.amazon.in/Knot-Lace-Mens-Brown-Loafers/dp/B075Q6VDJ8/ref=sr_1_1700?s=shoes&ie=UTF8&qid=1530341798&sr=1-1700,https://images-eu.ssl-images-amazon.com/images/I/41QiovRQPuL.jpg,Tan,499,499,Knot n Lace Men's Loafers,fw
2,B01LQA86A8,https://www.amazon.in/Fila-Smack-Black-Green-Sneakers/dp/B01LQA86A8/ref=sr_1_8123?s=shoes&ie=UTF8&qid=1530342004&sr=1-8123,https://images-eu.ssl-images-amazon.com/images/I/41qlPLtxgiL.jpg,Black and Green,2999,2999,Fila Men's Smack Lite Sneakers,fw
4,B01MRH6AP0,https://www.amazon.in/Action-Shoes-Camel-Loafers-Moccasins/dp/B01MRH6AP0/ref=sr_1_13718?s=shoes&ie=UTF8&qid=1530342188&sr=1-13718,https://images-eu.ssl-images-amazon.com/images/I/31yHtORCqSL.jpg,Camel,849,999,Action Shoes Men's Loafers and Moccasins,fw
2,B06Y2D89N4,https://www.amazon.in/Leewon-Mens-Casual-Sneakers/dp/B06Y2D89N4/ref=sr_1_17080?s=shoes&ie=UTF8&qid=1530342304&sr=1-17080,https://images-eu.ssl-images-amazon.com/images/I/411jO09LYOL.jpg,Blue,499,499,Leewon Men's Casual Sneakers,fw
2,B01DQYASV2,https://www.amazon.in/Bacca-Bucci-Mens-Black-Sneakers/dp/B01DQYASV2/ref=sr_1_3500?s=shoes&ie=UTF8&qid=1530341852&sr=1-3500,https://images-eu.ssl-images-amazon.com/images/I/41k6s6Jfo0L.jpg,Black,399,499,Bacca Bucci Men's Sneakers,fw
1,B07CV9T6VQ,https://www.amazon.in/Lancer-Mens-Tan-Loafers-YUVA-403-43/dp/B07CV9T6VQ/ref=sr_1_6888?s=shoes&ie=UTF8&qid=1530341962&sr=1-6888,https://images-eu.ssl-images-amazon.com/images/I/41PUz%2Bj1aqL.jpg,Tan,499,499,Lancer Men's Stylish Loafers Casual Shoes,fw
2,B07BYHKQ4Z,https://www.amazon.in/LeeParke-Slip-Black-Casual-Sneaker/dp/B07BYHKQ4Z/ref=sr_1_4362?s=shoes&ie=UTF8&qid=1530341880&sr=1-4362,https://images-eu.ssl-images-amazon.com/images/I/41jWRAmTheL.jpg,Multicolor,643,699,'LeeParke Men Slip on Black and Red Casual Sneaker,fw
5,B01LZK632R,https://www.amazon.in/Red-Chief-RC1368A-Black-Leather/dp/B01LZK632R/ref=sr_1_743?s=shoes&ie=UTF8&qid=1530341770&sr=1-743,https://images-eu.ssl-images-amazon.com/images/I/41oQjBQu6YL.jpg,Black,3595,3595,Red Chief Men's RC1368A Leather Boat Shoes,fw
2,B01CEEMZMA,https://www.amazon.in/Fila-Lavadro-Maroon-Sneakers-India/dp/B01CEEMZMA/ref=sr_1_12020?s=shoes&ie=UTF8&qid=1530342132&sr=1-12020,https://images-eu.ssl-images-amazon.com/images/I/416MnwhhwLL.jpg,Maroon,1399,1999,Fila Men's Lavadro Iii Sneakers,fw
1,B01LW2EFTZ,https://www.amazon.in/West-Code-Mens-Sneakers-9-India/dp/B01LW2EFTZ/ref=sr_1_13225?s=shoes&ie=UTF8&qid=1530342172&sr=1-13225,https://images-eu.ssl-images-amazon.com/images/I/41c2X7wpvVL.jpg,Grey,2999,2999,'West Code Mens Shoes Synthetic Leather Casual Sneakers 8068-Grey,fw
2,B0796F8K51,https://www.amazon.in/Red-Tape-Brown-Sneakers-9-RTE0692/dp/B0796F8K51/ref=sr_1_2516?s=shoes&ie=UTF8&qid=1530341823&sr=1-2516,https://images-eu.ssl-images-amazon.com/images/I/413ZMRmNdOL.jpg,Brown,1690,4695,Red Tape Men's Sneakers,fw
1,B00XWOCF86,https://www.amazon.in/Nike-Court-Royale-White-Casual/dp/B00XWOCF86/ref=sr_1_3285?s=shoes&ie=UTF8&qid=1530341847&sr=1-3285,https://images-eu.ssl-images-amazon.com/images/I/31qhsjLBacL.jpg,White,4495,4495,Nike Men's Court Royale White Casual Shoes 9 UK/INDIA ( 10 US),fw
1,B073WH6VR3,https://www.amazon.in/Sir-Corbett-Synthetic-Casual-Sneakers/dp/B073WH6VR3/ref=sr_1_7166?s=shoes&ie=UTF8&qid=1530341972&sr=1-7166,https://images-eu.ssl-images-amazon.com/images/I/41l5U-WiLfL.jpg,Brown,499,2249,Sir Corbett Men's Synthetic Brown Casual Sneakers,fw
1,B06XBMLD5W,https://www.amazon.in/Fucasso-Synthetic-White-Casual-Shoes/dp/B06XBMLD5W/ref=sr_1_13654?s=shoes&ie=UTF8&qid=1530342187&sr=1-13654,https://images-eu.ssl-images-amazon.com/images/I/41Q6cu3gd8L.jpg,White,999,999,Fucasso Men's Synthetic White Casual Shoes,fw
2,B071JYH3P1,https://www.amazon.in/Scatchite-Pack-Casual-Shoes-Sneakers/dp/B071JYH3P1/ref=sr_1_14281?s=shoes&ie=UTF8&qid=1530342208&sr=1-14281,https://images-eu.ssl-images-amazon.com/images/I/41vojRjfkSL.jpg,Grey,1499,1499,'Scatchite Pack Of 3 Casual Shoes & Sneakers Shoes,fw
6,B076F4NFMW,https://www.amazon.in/Saddle-Barnes-Mens-Black-Boots/dp/B076F4NFMW/ref=sr_1_16462?s=shoes&ie=UTF8&qid=1530342283&sr=1-16462,https://images-eu.ssl-images-amazon.com/images/I/51WRHiCQgiL.jpg,Black,5499,5499,SADDLE & BARNES Men's Leather Boots,fw
2,B078Y969RS,https://www.amazon.in/REVOKE-Unisex-Citilane-Multicolored-Sneakers/dp/B078Y969RS/ref=sr_1_3580?s=shoes&ie=UTF8&qid=1530341856&sr=1-3580,https://images-eu.ssl-images-amazon.com/images/I/518D%2BQakm%2BL.jpg,Grey,799,1149,'REVOKE Unisex Citilane Laceup Grey Sneakers,fw
2,B07B7P7FJH,https://www.amazon.in/Fila-Bruce-Sneakers-7-India-11005084/dp/B07B7P7FJH/ref=sr_1_3445?s=shoes&ie=UTF8&qid=1530341851&sr=1-3445,https://images-eu.ssl-images-amazon.com/images/I/41n5jCBj-DL.jpg,Bur/Nvy,1644,3499,Fila Men's Bruce Sneakers,fw
6,B00W0Y2IJU,https://www.amazon.in/Elvace-Mens-Black-Synthetic-Boots/dp/B00W0Y2IJU/ref=sr_1_15880?s=shoes&ie=UTF8&qid=1530342262&sr=1-15880,https://images-eu.ssl-images-amazon.com/images/I/51pXdHWpvuL.jpg,Black,799,799,Elvace Men's Black Synthetic Boots,fw
4,B078STH9BZ,https://www.amazon.in/Centrino-Mens-Loafers-7-India-CEN-DEC-2525-39/dp/B078STH9BZ/ref=sr_1_16143?s=shoes&ie=UTF8&qid=1530342273&sr=1-16143,https://images-eu.ssl-images-amazon.com/images/I/41cuCWfgwkL.jpg,Blue,419,699,Centrino Men's Loafers,fw
1,B079M1J5YR,https://www.amazon.in/Scarpia-Suede-Leather-Casual-Shoes/dp/B079M1J5YR/ref=sr_1_10721?s=shoes&ie=UTF8&qid=1530342089&sr=1-10721,https://images-eu.ssl-images-amazon.com/images/I/418J-1AqUaL.jpg,Blue,1299,1299,Scarpia Men's Suede Leather Casual Shoes,fw
4,B01E3NM6BK,https://www.amazon.in/Bacca-Bucci-Men-Black-Loafers/dp/B01E3NM6BK/ref=sr_1_13294?s=shoes&ie=UTF8&qid=1530342174&sr=1-13294,https://images-eu.ssl-images-amazon.com/images/I/41aN1GDrG1L.jpg,Black,769,2499,'BACCA BUCCI MEN BLACK PU LOAFERS,fw
2,B07CMZGPPN,https://www.amazon.in/Lee-Peeter-Mens-Tan-Sneakers/dp/B07CMZGPPN/ref=sr_1_7521?s=shoes&ie=UTF8&qid=1530341982&sr=1-7521,https://images-eu.ssl-images-amazon.com/images/I/41LObkrDP1L.jpg,Tan,499,1299,Lee Peeter Men's Sneakers,fw
6,B01BNIR6S6,https://www.amazon.in/Magnum-Opus-Military-Tactical-Black/dp/B01BNIR6S6/ref=sr_1_9140?s=shoes&ie=UTF8&qid=1530342036&sr=1-9140,https://images-eu.ssl-images-amazon.com/images/I/51c3yK1r7XL.jpg,Black,12176.4,18236,'Magnum Men s Opus 5.0 Military and Tactical Boot,fw
5,B079SYS5ZJ,https://www.amazon.in/Red-Tape-Brown-Shoes-9-RTR2592/dp/B079SYS5ZJ/ref=sr_1_3453?s=shoes&ie=UTF8&qid=1530341851&sr=1-3453,https://images-eu.ssl-images-amazon.com/images/I/41sy76C0gcL.jpg,Brown,1348,4495,Red Tape Men's Boat Shoes,fw
2,B079LFVQNV,https://www.amazon.in/Bond-Street-Red-Tape-BSC0044A-7/dp/B079LFVQNV/ref=sr_1_7070?s=shoes&ie=UTF8&qid=1530341969&sr=1-7070,https://images-eu.ssl-images-amazon.com/images/I/41m7NEPIUfL.jpg,Navy,934,2595,Bond Street by (Red Tape) Men's Sneakers,fw
2,B079P4XC8X,https://www.amazon.in/Bachini-White-Golden-Funky-Sneakers/dp/B079P4XC8X/ref=sr_1_14810?s=shoes&ie=UTF8&qid=1530342226&sr=1-14810,https://images-eu.ssl-images-amazon.com/images/I/41O08TviHUL.jpg,White,499,499,'Bachini Desi Swag White Golden Funky Sneakers for Men,fw
1,B01NCTA8U7,https://www.amazon.in/REVOKE-Monotone-Lace-up-Casual-coffe-059/dp/B01NCTA8U7/ref=sr_1_13146?s=shoes&ie=UTF8&qid=1530342169&sr=1-13146,https://images-eu.ssl-images-amazon.com/images/I/41jEVWekfHL.jpg,Coffee,799,1249,'REVOKE Unisex Monotone Lace-up Casual Shoes,fw
1,B072K7Z97L,https://www.amazon.in/Red-Rose-Stylish-Casual-Sneakers/dp/B072K7Z97L/ref=sr_1_4782?s=shoes&ie=UTF8&qid=1530341894&sr=1-4782,https://images-eu.ssl-images-amazon.com/images/I/41UlnbfOkHL.jpg,Blue,499,499,Red Rose Men's Stylish Casual Sneakers Shoes,fw
4,B01N3D23QD,https://www.amazon.in/ALESTINO-Black-Loafers-9-India-REDF_TEMP-LP02-9/dp/B01N3D23QD/ref=sr_1_10054?s=shoes&ie=UTF8&qid=1530342067&sr=1-10054,https://images-eu.ssl-images-amazon.com/images/I/41-9zSS4JTL.jpg,Black,1499,1499,'Alestino Loafers\xc2\xa0Shoes\xc2\xa0for\xc2\xa0men 02Black,fw
4,B010DZS2LK,https://www.amazon.in/ROSSO-ITALIANO-Synthetic-Loafers-ris499bu305-8/dp/B010DZS2LK/ref=sr_1_13921?s=shoes&ie=UTF8&qid=1530342197&sr=1-13921,https://images-eu.ssl-images-amazon.com/images/I/41EpsDKa1gL.jpg,Blue,499,999,Rosso Italiano Men's Blue Loafers Shoe (ris499bu305),fw
3,B077MLNJN8,https://www.amazon.in/Leewon-White-Canvas-Loafers-Moccasins-7/dp/B077MLNJN8/ref=sr_1_14916?s=shoes&ie=UTF8&qid=1530342229&sr=1-14916,https://images-eu.ssl-images-amazon.com/images/I/41pnHRs3ZRL.jpg,white,499,499,Leewon Men's White Canvas Loafers & Moccasins-7,fw
1,B07CXQKLFC,https://www.amazon.in/Port-Mens-Mesh-Casual-Shoes/dp/B07CXQKLFC/ref=sr_1_4041?s=shoes&ie=UTF8&qid=1530341871&sr=1-4041,https://images-eu.ssl-images-amazon.com/images/I/41lfdrU1xtL.jpg,Red,499,499,Port Men's Mesh Casual Shoes,fw
4,B077MJHN4N,https://www.amazon.in/Leewon-White-Canvas-Loafers-Moccasins-6/dp/B077MJHN4N/ref=sr_1_4367?s=shoes&ie=UTF8&qid=1530341880&sr=1-4367,https://images-eu.ssl-images-amazon.com/images/I/41bOeEhLxIL.jpg,multicolour,499,499,Leewon Men's Blue/White Canvas Loafers & Moccasins-6,fw
2,B06WLND1Q1,https://www.amazon.in/Escaro-Length-Casual-Sneakers-ES2095GN_White_8/dp/B06WLND1Q1/ref=sr_1_10283?s=shoes&ie=UTF8&qid=1530342075&sr=1-10283,https://images-eu.ssl-images-amazon.com/images/I/41kLRdowjTL.jpg,White,1779,2999,Escaro Men's Ankle Length Casual Sneakers,fw
1,B073Z8GL9J,https://www.amazon.in/Duke-Camel-Synthetic-Suede-Casual/dp/B073Z8GL9J/ref=sr_1_5806?s=shoes&ie=UTF8&qid=1530341926&sr=1-5806,https://images-eu.ssl-images-amazon.com/images/I/412hcGulRPL.jpg,Brown,2199,2199,'Duke Men Synthetic Suede / Tpr Casual Shoes,fw
3,B079LQG6FN,https://www.amazon.in/Centrino-Mens-Moccasins-8-India-CEN-FEB-213A/dp/B079LQG6FN/ref=sr_1_2801?s=shoes&ie=UTF8&qid=1530341832&sr=1-2801,https://images-eu.ssl-images-amazon.com/images/I/41TdvVn27PL.jpg,Tan,449,499,Centrino Men's Moccasins,fw
3,B075F3QMGH,https://www.amazon.in/AXONZA-Leather-Shearling-Loafers-Moccasins/dp/B075F3QMGH/ref=sr_1_10407?s=shoes&ie=UTF8&qid=1530342078&sr=1-10407,https://images-eu.ssl-images-amazon.com/images/I/41Ry67rpbML.jpg,Black,1299,1299,AXONZA Men's Black Faux Leather Shearling 522 Loafers & Moccasins,fw
2,B0773HYYQB,https://www.amazon.in/crocs-Citilane-Graphic-Sneakers-10-204966-066/dp/B0773HYYQB/ref=sr_1_8993?s=shoes&ie=UTF8&qid=1530342032&sr=1-8993,https://images-eu.ssl-images-amazon.com/images/I/51SWqosCzLL.jpg,Black/White,4795,4795,Crocs Men's Citilane Roka Graphic Slp M Sneakers,fw
2,B07DJGN8TF,https://www.amazon.in/Woodland-Camel-Sneakers-9-GC-0580108CMA/dp/B07DJGN8TF/ref=sr_1_4164?s=shoes&ie=UTF8&qid=1530341874&sr=1-4164,https://images-eu.ssl-images-amazon.com/images/I/417Qkl9RtWL.jpg,Camel,3795,3795,Woodland Men's Sneakers,fw
1,B073VZ6PBM,https://www.amazon.in/Jetta-C10MCS-Casual-Lifestyle-Sneakers/dp/B073VZ6PBM/ref=sr_1_16811?s=shoes&ie=UTF8&qid=1530342296&sr=1-16811,https://images-eu.ssl-images-amazon.com/images/I/41Y%2BRNe3hsL.jpg,Blue,375,499,'Jetta Men C10MCS Blue Casual Lifestyle Sneakers Shoes,fw
1,B06XPP32TK,https://www.amazon.in/Zebra-Zebra_ZF-0024030_ZF1147-ZF-0024030_BROWN_8-ZF1147/dp/B06XPP32TK/ref=sr_1_17147?s=shoes&ie=UTF8&qid=1530342307&sr=1-17147,https://images-eu.ssl-images-amazon.com/images/I/31Aic5tihKL.jpg,Brown,4400,4400,Zebra Men's CasualLeather Shoe,fw
4,B00IWMTR98,https://www.amazon.in/Gliders-Liberty-Olive-Loafers-Mocassins/dp/B00IWMTR98/ref=sr_1_6215?s=shoes&ie=UTF8&qid=1530341940&sr=1-6215,https://images-eu.ssl-images-amazon.com/images/I/419O3wCexIL.jpg,Olive Green,799,799,Gliders (from Liberty) Men's Loafers and Mocassins,fw
2,B01N5UTO6J,https://www.amazon.in/S37-MENS-CASUAL-BLUE-SNEAKER/dp/B01N5UTO6J/ref=sr_1_17384?s=shoes&ie=UTF8&qid=1530342316&sr=1-17384,https://images-eu.ssl-images-amazon.com/images/I/413riBhq5SL.jpg,Blue,399,399,S37 MEN'S CASUAL BLUE SNEAKER SHOES,fw
1,B07C5R5RDM,https://www.amazon.in/Groofer-Mens-Blue-Casual-Shoes/dp/B07C5R5RDM/ref=sr_1_6890?s=shoes&ie=UTF8&qid=1530341962&sr=1-6890,https://images-eu.ssl-images-amazon.com/images/I/31fkCeA8M8L.jpg,Blue,399,499,Groofer Men's Casual Shoes (kk-N0560),fw
4,B074MHMW2S,https://www.amazon.in/Tortals-Shoes-Synthetic-Leather-Loafer/dp/B074MHMW2S/ref=sr_1_15068?s=shoes&ie=UTF8&qid=1530342234&sr=1-15068,https://images-eu.ssl-images-amazon.com/images/I/31dBqfMTXeL.jpg,White,899,899,'Tortals Shoes Genuine Leather Loafer,fw
2,B011QV0AJC,https://www.amazon.in/West-Code-classic-Synthetic-907-Blu-Orange-7/dp/B011QV0AJC/ref=sr_1_15851?s=shoes&ie=UTF8&qid=1530342262&sr=1-15851,https://images-eu.ssl-images-amazon.com/images/I/41yVvdYu6hL.jpg,Multi,2999,2999,'West Code Mens Synthetic Leather Matty Casual Sneakers Shoes 907-Blue-Orange,fw
4,B072BN2P9D,https://www.amazon.in/VETRO-Mens-Black-Loafers-UK/dp/B072BN2P9D/ref=sr_1_13594?s=shoes&ie=UTF8&qid=1530342185&sr=1-13594,https://images-eu.ssl-images-amazon.com/images/I/41v8ft4kENL.jpg,Black,2999,6999,VETRO Men's Loafers,fw
3,B0732Z4NJK,https://www.amazon.in/Scatchite-Canvas-Sneakers-Loafers-Moccasins/dp/B0732Z4NJK/ref=sr_1_14239?s=shoes&ie=UTF8&qid=1530342206&sr=1-14239,https://images-eu.ssl-images-amazon.com/images/I/416jKhDClsL.jpg,Blue,1499,1499,'SCATCHITE Pack Of 3 Footwear Sneakers & Loafers & Moccasins,fw
2,B07BH16BSC,https://www.amazon.in/ORICUM-Men-782-Casual-Sneaker-Shoes/dp/B07BH16BSC/ref=sr_1_6376?s=shoes&ie=UTF8&qid=1530341945&sr=1-6376,https://images-eu.ssl-images-amazon.com/images/I/51khVMFa34L.jpg,Red,499,499,'Oricum Men-782 Red Casual Sneaker Shoes,fw
1,B0764B25BM,https://www.amazon.in/Shoe-Mate-Latest-Fashionable-Stylish/dp/B0764B25BM/ref=sr_1_16504?s=shoes&ie=UTF8&qid=1530342285&sr=1-16504,https://images-eu.ssl-images-amazon.com/images/I/4151CCBvt6L.jpg,Orange,499,499,'Shoe Mate New Latest Fashionable Stylish Casual Loafer Rexin Shoes For Men And Boys,fw
1,B01M6447ZN,https://www.amazon.in/Leewon-Mens-Casual-Sneakers/dp/B01M6447ZN/ref=sr_1_14466?s=shoes&ie=UTF8&qid=1530342215&sr=1-14466,https://images-eu.ssl-images-amazon.com/images/I/41uzGDFECGL.jpg,Blue,499,499,Leewon Men's Casual Sneakers,fw
2,B0776PKR8Y,https://www.amazon.in/Franco-Leone-Mens-Black-Sneakers/dp/B0776PKR8Y/ref=sr_1_1913?s=shoes&ie=UTF8&qid=1530341804&sr=1-1913,https://images-eu.ssl-images-amazon.com/images/I/41lSCebsCJL.jpg,Black,3299,3299,Franco Leone Men's Sneakers,fw
1,B06XRG6BRC,https://www.amazon.in/Duke-Mens-Coloured-Casual-Shoes/dp/B06XRG6BRC/ref=sr_1_15260?s=shoes&ie=UTF8&qid=1530342241&sr=1-15260,https://images-eu.ssl-images-amazon.com/images/I/41vVTQuXB6L.jpg,Blue,999,999,Duke Men's Casual Shoes,fw
2,B01LB4NO8S,https://www.amazon.in/Cyro-Mens-Blue-Canvas-Sneakers/dp/B01LB4NO8S/ref=sr_1_9742?s=shoes&ie=UTF8&qid=1530342055&sr=1-9742,https://images-eu.ssl-images-amazon.com/images/I/41uFZfcSDeL.jpg,Blue,448,448,Cyro Men's Blue Canvas Sneakers - 10 UK,fw
2,B072PTV93L,https://www.amazon.in/Hotstyle-Mens-HST_-Canvas-Sneakers/dp/B072PTV93L/ref=sr_1_6211?s=shoes&ie=UTF8&qid=1530341940&sr=1-6211,https://images-eu.ssl-images-amazon.com/images/I/41q4YgteFEL.jpg,Blue,499,499,Hotstyle Men's HST_ CFT Blue Canvas Sneakers,fw
2,B072P5SK8B,https://www.amazon.in/Champs-black-canvas-sneakers-uk-8/dp/B072P5SK8B/ref=sr_1_16878?s=shoes&ie=UTF8&qid=1530342298&sr=1-16878,https://images-eu.ssl-images-amazon.com/images/I/41ZGe88BrcL.jpg,Black,499,490,'Champs Men jio Black Canvas Sneakers,fw
2,B074DX58D7,https://www.amazon.in/Symbol-Amazon-Brand-Mens-Sneakers/dp/B074DX58D7/ref=sr_1_4596?s=shoes&ie=UTF8&qid=1530341887&sr=1-4596,https://images-eu.ssl-images-amazon.com/images/I/41rou4fRcDL.jpg,Navy,706,1699,Symbol Amazon Brand Men's Sneakers,fw
6,B01FE1ZV8K,https://www.amazon.in/Afrojack-Mens-Greenland-Outdoor-Boots/dp/B01FE1ZV8K/ref=sr_1_10977?s=shoes&ie=UTF8&qid=1530342097&sr=1-10977,https://images-eu.ssl-images-amazon.com/images/I/51o1QqMfCEL.jpg,Brown,399,399,Afrojack men's greenland outdoor boots,fw
3,B07CHNBFVR,https://www.amazon.in/T-Rock-red_lofr_9-Mens-Moccasins/dp/B07CHNBFVR/ref=sr_1_2990?s=shoes&ie=UTF8&qid=1530341838&sr=1-2990,https://images-eu.ssl-images-amazon.com/images/I/31fPs9O96jL.jpg,Red,499,499,T-Rock Men's Red Stylish Shoes Loafers & Moccasins For men,fw
2,B01LXM8IJT,https://www.amazon.in/Lancer-Mens-Wine-Sneakers-YSM-WL-909-Wine/dp/B01LXM8IJT/ref=sr_1_678?s=shoes&ie=UTF8&qid=1530341769&sr=1-678,https://images-eu.ssl-images-amazon.com/images/I/41KLLUf2KpL.jpg,Wine,349,999,Lancer Men's Sneakers,fw
2,B01MQFE0U9,https://www.amazon.in/Fila-Mens-Alonza-Blk-Sneakers/dp/B01MQFE0U9/ref=sr_1_1545?s=shoes&ie=UTF8&qid=1530341794&sr=1-1545,https://images-eu.ssl-images-amazon.com/images/I/51KPtfwfsaL.jpg,Blk and Lem Grn,1320,3299,Fila Men's Alonza Sneakers,fw
2,B077K8ZJDZ,https://www.amazon.in/casual-shoes-under-branded-sports/dp/B077K8ZJDZ/ref=sr_1_2037?s=shoes&ie=UTF8&qid=1530341808&sr=1-2037,https://images-eu.ssl-images-amazon.com/images/I/41FKrMZbv5L.jpg,Black & Grey,799,799,'Bollinger Pacer Plus Black Sneaker Unisex Shoes,fw
2,B078W6B5G6,https://www.amazon.in/LP-Louis-Philippe-Sneakers-10-LYBCL18153/dp/B078W6B5G6/ref=sr_1_5412?s=shoes&ie=UTF8&qid=1530341914&sr=1-5412,https://images-eu.ssl-images-amazon.com/images/I/41QpI3lKBXL.jpg,Coffee,3079,3999,LP Louis Philippe Men's Sneakers,fw
2,B010WY945A,https://www.amazon.in/Puma-Unisex-Mesh-Neoprene-Black-Sneakers/dp/B010WY945A/ref=sr_1_13919?s=shoes&ie=UTF8&qid=1530342195&sr=1-13919,https://images-eu.ssl-images-amazon.com/images/I/41Tf1BWesxL.jpg,Black,3499,6999,'Puma Unisex R698 Mesh-Neoprene Sneakers,fw
